Club Name,links,Volunteering,Networking,Visual Arts,Software Development,Sustainability,Leadership,Tutoring,Cultural Awareness,Socializing,Entrepreneurship,Fitness,Spirituality,Competitive Gaming,Engineering,Agriculture,Recreation,Activism,Historical Studies,Research,Performing Arts,Human Rights,Corporate Relations,International Relations,Inclusion,STEM Education,Creative Writing,Artistic Design,Financial Literacy,Digital Media,Career Development,Legal Studies,Campus Security,Community Outreach,Women's Empowerment,Mental Wellness,Animal Rights,Coding,Outdoor Adventures,Family Support,Culinary Arts,woman women,man men,lgbtq,White European Italian,Black African American,Native American,Asian,Hispanic,Native Hawaiian or Other Pacific Islander,Greek,Christian,Islam,Jewish Community and Judaism,Hindu,Buddhism,Muslim,Sikh,Description
Men and Masculinities Program (MnM),https://now.calpoly.edu/organization/menmasculinitiescommunity,0.4618566668333798,0.3220703839038356,0.5732471780207204,0.36423474796845656,0.5429635871866751,0.38464486628035105,0.3359616139404127,0.5706084315403441,0.6753102324502496,0.3744808560246222,0.43206181414561745,0.5557823205483469,0.24165626832795023,0.27606098842175425,0.263876870293057,0.4766802485589616,0.824839446537745,0.5583692403514178,0.4853830993132614,0.5430007830950904,0.7227591574456381,0.5021271640407252,0.572706047597445,0.5194202990578989,0.638836641510132,0.39897044201639914,0.3817055467422257,0.2770483794951496,0.5137350132938241,0.44262244400573836,0.44588118288366235,0.34417552488916553,0.5199646331947481,0.6157011168585558,0.5349821652713785,0.5279471143111355,0.40513719708533513,0.3910847157904238,0.33065474683461593,0.5558381327813485,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3698781291434817,0.38675808738165385,0.4702683547230505,0.25360407434476967,0.14717542289503796,0.40321866194291645,0.3036281059345904,"Men and Masculinities Program (MnM) Collaborating to develop healthy masculinities we create educational events and spaces for men of color and marginalized masculine identities to discuss gender identity, expression, and intersectionality. Register for this quarter’s events in our profile"
Men's Club Basketball,https://now.calpoly.edu/organization/club-basketball,0.30173351401991144,0.32728820212742216,0.2809550627373183,0.19895512939172444,0.10164302406711645,0.36232044816886616,0.3920542508809879,0.1863387037359709,0.3856781618033511,0.4555511650119264,0.4597312236816671,0.17879642874383866,0.7551064118146237,0.1915400700472173,0.16194232529835212,0.6089368086097325,0.08056425752698897,0.2103808349067087,0.32410559457422805,0.24872525145957253,0.27604391338107154,0.530984867708622,0.26197123173151277,0.3557164500746052,0.34926576731099346,0.12137884153266082,0.18201536231500873,0.21863243212621214,0.4528213998473564,0.2579669536101958,0.21431738743279227,0.38606214303727093,0.19658618428886923,0.22971299050244728,0.22591090258037105,0.23245533779819894,0.2899177317612657,0.35711511276817653,0.2539355448452806,0.2493975481924939,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.11214674524657685,0.22566973591541367,0.4829174523490826,0.16716887974913197,0.1886933445361364,0.17076123667327203,0.21896543570553473,Men's Club Basketball Cal Poly Club Basketball is an intermediate level of competition between the D1 and intramural leagues. This club allows players to continue their love for the game and competitive nature to continue past high school.
Men's Health & Wellbeing Club,https://now.calpoly.edu/organization/menshealthandwellbeingclub,0.6600348123741979,0.31173064263586836,0.2531805398053464,0.17461223347477645,0.5744168752177918,0.4348028554374047,0.16209094597571833,0.362838434052949,0.618210056029628,0.5312756129814087,0.879940750267647,0.7490703973524493,0.2989681232128426,0.24397805186062746,0.32719654432651635,0.6001443988171247,0.5167038203830561,0.2055054432034842,0.37604720468393804,0.26793011827777846,0.6052665373922135,0.5679838723449281,0.3676322677516912,0.4333484766575134,0.45420163967393334,0.26605856085641694,0.176493301105471,0.3556515681978163,0.3328818817252117,0.36215115221662125,0.21814595520124183,0.3281649552519215,0.5896239121951412,0.5630481654252257,0.952867992556756,0.4432197397479677,0.3090817950112731,0.4033633086556032,0.6459485434723848,0.5216024573044862,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.27574079880854807,0.5203495491640798,0.5174414943150255,0.38567096653608157,0.42656077711551144,0.406208008500633,0.35591768781550426,"Men's Health & Wellbeing Club The Men’s Health & Wellbeing Club aims to educate, support, and unite young college men who are seeking to improve their lives in a holistic way. We provide resources, tools, and community to promote a healthy physical, mental, and social lifestyle."
Men's Soccer Club,https://now.calpoly.edu/organization/mens-club-soccer,0.2513040726214593,0.1978910816588414,0.2945972773202443,0.17738857250288242,0.2056384826165966,0.38079715930597097,0.21558299454965876,0.23770657486664226,0.31615394253307727,0.35950054801451725,0.4387216136545545,0.15552041727855037,0.49908618255111703,0.27152561146332577,0.2266049521592217,0.45658870998492196,0.10031438627076938,0.20502727599689932,0.23847066692914534,0.23675472103748707,0.3204802312752988,0.47103244504625275,0.31798618391781214,0.24288108734277924,0.4459504009388081,0.08586001007632982,0.08042692334766634,0.24144454091123496,0.2834631056174295,0.23274368456684588,0.21857517745346483,0.39799239524422353,0.2337968534118414,0.2538096340228766,0.24862041196442036,0.25774537516447904,0.27895153023474484,0.32527606980584717,0.23664566714451807,0.2994356740742488,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1693421770567094,0.3032792679143449,0.4710078567681492,0.27012172528008455,0.1386189691016272,0.24475067036303416,0.26127829354621035,"Men's Soccer Club The Cal Poly Men's Soccer Club has grown into one of the top college club soccer programs in the Nation. Fielding 2 full squads, we regularly compete with the best teams in the state as well as the country in leage, regional, and national matches."
Men's Volleyball,https://now.calpoly.edu/organization/cpmvb,0.38266331468755005,0.3226864122067957,0.3032117172288131,0.15073116002545595,0.16923382021173508,0.3416357258183885,0.15973894767529284,0.2046350298436386,0.3872203925476152,0.30209203968919107,0.35637262160227606,0.3439397689190089,0.6599181344916252,0.29787601897183663,0.20930147107612984,0.686467466343351,0.20067946308176413,0.19884966670934093,0.22224798155072092,0.48908229847601403,0.5106074908222348,0.21956586044123985,0.32508518999799724,0.3132495226040022,0.38164050436188957,0.11664324581929815,0.1414001246079569,0.054403216628676795,0.4288822918917029,0.17175492325022315,0.28227754536763683,0.29830078770769003,0.174875955593961,0.29141167785291633,0.24548884009068458,0.253794540848426,0.27756421375334367,0.39366723073606785,0.273263641394637,0.361752955875462,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.23058314200258018,0.3005779497062087,0.4837090102300303,0.10169234740967575,0.16494798459271764,0.2167056299908083,0.20224560155666232,Men's Volleyball A competitive men's volleyball program that plays matches and tournaments in the Northern California Collegiate Volleyball League. We field 2 teams that both play in the National Championships put on by the National Collegiate Volleyball Federation.
Men's Water Polo Club,https://now.calpoly.edu/organization/cpmwp,0.1917260070746371,0.23475600428420082,0.1419244829563357,0.0,0.17069253830401301,0.2031542062578781,0.13233190049592153,0.1742741276069373,0.11653371067169793,0.31574398376188867,0.4451986251665207,0.0,0.3454566188838539,0.10657350849952132,0.13184171223210647,0.4735900509456323,0.013093436273229252,0.15991149855452635,0.08383731838496715,0.13933882808573905,0.3209430060682346,0.20927601043059454,0.3162525004423412,0.286976215054346,0.1975508882557209,0.09704203941348638,0.08128876775321126,0.20380873873092553,0.09349373403404097,0.1100442761443771,0.14126606573801995,0.24102555097685785,0.0764735236327147,0.18379485876957363,0.1718068485117188,0.369524970892789,0.04066409899697018,0.4623648488960659,0.1258013195714662,0.032117018679100995,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.05192055665506608,0.26168442090752564,0.2425734486335931,0.008846031753345251,0.11452120690672964,0.18112279531024825,0.16956919712375917,"Men's Water Polo Club Men's water polo completes within the Collegiate Water Polo Association against other schools around the nation. If qualified, the team competes in the CWPA national championships at the end of the season."
Mercy College Movement,https://now.calpoly.edu/organization/mcm,0.6150230560638913,0.207838300239177,0.26050385487812505,0.24229466472138794,0.42705271134257816,0.36009954270089156,0.3899241367352797,0.31502901777299097,0.4536909808136075,0.3411721787366208,0.4035947008529035,0.695248071003236,0.16129252845712197,0.08271431614873971,0.17912920982016664,0.4515855052588948,0.6465479878354118,0.28741542098991874,0.1979389138668929,0.5211717929611808,0.4762526695072214,0.47113209297464087,0.2083198473516983,0.22159368336443058,0.45555485267023044,0.19550749389109284,0.1687273834859797,0.272768092285208,0.3453855754090259,0.20199652892059844,0.33912650145227075,0.48277620810288724,0.5914431959700769,0.2969960909708516,0.43550983854425396,0.43058135770252026,0.11489520497229815,0.16580604390086637,0.32944079299969353,0.31268916273357433,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5954830351850886,0.48871790366885914,0.5397620554292153,0.32137772692145,0.3557760518736322,0.3712077692531697,0.30376118643115935,"Mercy College Movement MCM is a club through a local church called Mercy Church that provides services on campus on Sunday nights, and organizes meetings to proclaim the name of Jesus on Cal Poly's campus!"
MESS,https://now.calpoly.edu/organization/mess,0.5685933225500331,0.4436370372705636,0.5783339184825572,0.6522785484584526,0.37921413943866245,0.18358396314396946,0.8239607838859823,0.2927691663647948,0.7414735435565836,0.4486745055908382,0.32558163063996587,0.25151891951008637,0.24748210658576827,0.777910254977132,0.1651418461522678,0.4162818257657407,0.3063806263171239,0.46044640823178884,0.4895689998492239,0.3230891182582392,0.393576897395731,0.5910223154893575,0.46844801724200785,0.24371248990303251,0.6943192767008313,0.2820761492953887,0.5613318472765658,0.2935705045718241,0.5978105792015436,0.5775950504071226,0.43197011944954794,0.42467654442467906,0.3272769205068844,0.2162957052449395,0.16112116998959766,0.26454059419988146,0.5654175016827395,0.2949394410858203,0.18580103427244826,0.5297248917739033,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.16848579737356745,0.13770272252387317,0.20350527498016402,0.1287776666858229,0.013165144032347892,0.07344224305048805,0.08668357103730236,"MESS The Materials Engineering Student Society hosts events for MATE students and offers opportunities to collaborate, study, socialize, and gain information about career options and research."
Military Science Club,https://now.calpoly.edu/organization/msc,0.7238008469445717,0.3590259121943431,0.36118371346451383,0.27892802075958395,0.33824786044471755,0.3880782803820593,0.5460713456467765,0.33702994852400836,0.49515933095906217,0.34978177170739044,0.6874359127567314,0.5110857442787344,0.4163585022939577,0.261219987734346,0.23302324058089086,0.6521693336467763,0.40154504037092253,0.37481550975409794,0.34299988823946514,0.33138363349527167,0.356962115167223,0.4741764521784769,0.343719862118384,0.43436876945581426,0.4030319556262949,0.20388446827726608,0.14413427799197287,0.28109140162389945,0.2962790405070349,0.33838390839615157,0.26246360554986387,0.5406430971211875,0.6361054980696524,0.22655069207107126,0.3912785684481379,0.30895100974647594,0.34465344189396996,0.4101460759287955,0.41602017005433595,0.5184561756613087,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.27223930173164945,0.3884608962037963,0.5163024830532882,0.29879309324017655,0.20465028781329758,0.27560815346996925,0.310085499475626,"Military Science Club MSC is a social group where CP students and ROTC cadets can come together for friendly gatherings, compete in entertaining games, participate in volunteer events, and have many opportunities to relax and have some fun!"
Minna No Anime,https://now.calpoly.edu/organization/minnanoanime,0.23160251854282626,0.23670280738666744,0.33193180452797255,0.381913349373482,0.2146602491699167,0.2675799479061487,0.3078086406411565,0.26981308297080686,0.33664452466516814,0.43280679419848966,0.11924440849824582,0.563555060925693,0.16573304734086494,0.12016726109416172,0.2085976913870483,0.41295452218500606,0.32675900878878705,0.005019841901541783,0.1360525785162653,0.3907812296519957,0.36187717503539807,0.2973308823535722,0.1812074575794668,0.2767324298219142,0.1778724881193961,0.21790000224646078,0.3208050952181516,0.14381730173358695,0.37618251780248785,0.0824590199385028,0.0,0.11599101550785894,0.27588766729642145,0.195153717565638,0.20560600795636508,0.35417946063488503,0.3113651076785353,0.3133378552838554,0.1249613403139424,0.2697647615284019,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2307100586769757,0.44193235945519954,0.5013383962030493,0.41267758625219975,0.30868766002775405,0.30160730415888704,0.1499499497533979,"Minna No Anime Minna no Anime is a group formed to promote, discuss, and appreciate Japanese animation."
Minorities in Physics,https://now.calpoly.edu/organization/calpolymip,0.4642662023183131,0.34913920652792685,0.39653797570443394,0.16251491055378653,0.4387654264480638,0.385868970296886,0.1322709346983676,0.580912387638862,0.6107626314089677,0.47512044968871014,0.3297628884270436,0.6644599034168227,0.37814498739854907,0.3457354032580443,0.18689171791526077,0.3842081881423938,0.7602713233211924,0.5803091068971242,0.4406933387810258,0.2920003704782363,0.7034991301292297,0.572537950868903,0.6637956411963368,0.6285814367517717,0.6552481737920439,0.3238053966574931,0.23456520729913996,0.3148569874215117,0.41822990666698817,0.3200291556297841,0.3761346309274879,0.16433953433752932,0.5249440791668125,0.4361849031629937,0.4066361051785339,0.4407983359372445,0.26634521932705607,0.22759360955619728,0.3885037962804124,0.3251229781867833,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3309980897442072,0.4060888997075669,0.7587284933616206,0.4169412266649599,0.257434407465966,0.4934201097000115,0.42993674230836043,"Minorities in Physics We provide a space for underrepresented identities in physics to connect with one another, talk about common issues/struggles, and ultimately create a supportive and positive community."
Movimiento Estudiantil Xicano de Aztlan (MEXA),https://now.calpoly.edu/organization/mexa,0.33779577974134356,0.12825820696663634,0.35754495796496066,0.27373463712020657,0.4131617365860757,0.43022787471812335,0.2532177059433516,0.5329618070309516,0.3941265815943077,0.53965762865305,0.28003100294387806,0.5427720405730712,0.1456389980543764,0.29931154854757125,0.2233671948812277,0.4034353987922213,0.6040472537452,0.5314930218848907,0.39161243340802043,0.38786196995594835,0.6046723710019789,0.38109559001279236,0.4540412069957227,0.37589349821567575,0.4242402860469532,0.2583886864459886,0.3203944409893211,0.32097494809109894,0.3827291128779461,0.24408573293163188,0.45537229073493574,0.2928569255989752,0.3068525548074841,0.23675949042771147,0.2961275484883537,0.5058808949501828,0.24036285784366274,0.31041340571624365,0.14068907968912078,0.4049414725557597,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3548909155972644,0.5239138915150343,0.43553350174466027,0.39588352100801727,0.3241017208077913,0.493707485255635,0.2690850686076622,Movimiento Estudiantil Xicano de Aztlan (MEXA) We are a social and politically conscious club that aims to empower our Latinx students.
MultiCultural Center (MCC),https://now.calpoly.edu/organization/multiculturalcentercommunity,0.34403590196223527,0.199256292868301,0.401615712506328,0.36422474563304286,0.46745972721307294,0.27621572142265216,0.37405483230549263,0.7242393096530577,0.5042858287129189,0.2552417175434891,0.289435762973348,0.6075735549501795,0.25102123956303524,0.1554610108399173,0.16151157428939752,0.4153707914483099,0.4815776040168759,0.24749165458889139,0.22199112203970897,0.3143876241544314,0.3281980251081462,0.39449574775721363,0.2810216394092071,0.33938818735602216,0.5672330830157714,0.294017921918381,0.2684524601410191,0.28852561710984825,0.3695431048788155,0.25657025265057454,0.21946427840446492,0.4201526630609099,0.6457423818383584,0.29043776098192314,0.4117025948663321,0.2954260161029289,0.3066494736331582,0.24754835296927258,0.32494611215317715,0.4729694934627746,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.303296420230799,0.36385388285425824,0.6760839896883069,0.378986233467333,0.2953944340591184,0.40695440486618895,0.47669048881832055,"MultiCultural Center (MCC) The original cultural center at Cal Poly, the center continues to evolve as it serves all communities. We facilitate programs, events and resources to ensure all students develop their sense of belonging. Register for this quarter’s events in our profile"
